28,1,332,281,44,110,0.75146484375,-1,-1,-1
32,1,345,287,39,102,0.55859375,-1,-1,-1
33,1,351,284,42,109,0.6708984375,-1,-1,-1
34,1,353,282,44,116,0.7802734375,-1,-1,-1
35,1,355,285,46,122,0.759765625,-1,-1,-1
36,1,356,288,50,125,0.79345703125,-1,-1,-1
37,1,357,289,52,126,0.802734375,-1,-1,-1
38,1,358,292,52,118,0.8076171875,-1,-1,-1
39,1,359,293,52,113,0.8251953125,-1,-1,-1
40,1,362,292,51,109,0.71875,-1,-1,-1
41,1,366,288,48,104,0.77783203125,-1,-1,-1
42,1,370,286,45,99,0.61376953125,-1,-1,-1
43,1,376,284,40,95,0.5859375,-1,-1,-1
44,1,380,281,38,91,0.7216796875,-1,-1,-1
45,1,383,280,37,90,0.6748046875,-1,-1,-1
46,1,386,278,37,90,0.66748046875,-1,-1,-1
47,1,389,271,38,98,0.62841796875,-1,-1,-1
48,1,392,273,39,103,0.6806640625,-1,-1,-1
49,1,394,274,42,105,0.736328125,-1,-1,-1
50,1,396,275,44,109,0.7607421875,-1,-1,-1
51,1,396,275,47,113,0.759765625,-1,-1,-1
52,1,396,277,49,113,0.82568359375,-1,-1,-1
53,1,396,277,50,112,0.85107421875,-1,-1,-1
54,1,396,276,52,113,0.82421875,-1,-1,-1
55,1,397,276,52,113,0.8544921875,-1,-1,-1
56,1,399,274,51,115,0.876953125,-1,-1,-1
57,1,402,273,50,117,0.87890625,-1,-1,-1
58,1,405,272,48,117,0.86279296875,-1,-1,-1
59,1,408,272,47,118,0.81396484375,-1,-1,-1
60,1,413,272,44,118,0.74658203125,-1,-1,-1
61,1,417,272,41,118,0.7958984375,-1,-1,-1
62,1,419,271,39,117,0.72607421875,-1,-1,-1
63,1,422,272,37,116,0.72607421875,-1,-1,-1
64,1,425,272,36,116,0.80126953125,-1,-1,-1
65,1,427,272,35,115,0.7099609375,-1,-1,-1
66,1,429,272,33,111,0.76904296875,-1,-1,-1
67,1,428,270,35,116,0.67236328125,-1,-1,-1
68,1,431,271,34,115,0.6806640625,-1,-1,-1
69,1,432,271,35,115,0.6943359375,-1,-1,-1
70,1,434,272,35,115,0.67236328125,-1,-1,-1
71,1,436,269,35,116,0.64453125,-1,-1,-1
72,1,438,269,34,117,0.740234375,-1,-1,-1
73,1,439,265,34,122,0.63623046875,-1,-1,-1
74,1,440,264,34,123,0.53076171875,-1,-1,-1
75,1,440,262,34,125,0.541015625,-1,-1,-1
76,1,437,261,38,126,0.55712890625,-1,-1,-1
77,1,440,261,38,126,0.51904296875,-1,-1,-1
78,1,442,264,38,123,0.58837890625,-1,-1,-1
79,1,442,266,40,118,0.6298828125,-1,-1,-1
80,1,444,265,41,117,0.6240234375,-1,-1,-1
81,1,447,267,42,112,0.66943359375,-1,-1,-1
82,1,450,266,43,107,0.65283203125,-1,-1,-1
83,1,452,266,44,102,0.693359375,-1,-1,-1
84,1,454,264,43,99,0.5947265625,-1,-1,-1
85,1,454,263,43,98,0.63232421875,-1,-1,-1
86,1,456,260,42,101,0.7255859375,-1,-1,-1
87,1,457,259,41,102,0.6572265625,-1,-1,-1
88,1,458,259,41,103,0.6474609375,-1,-1,-1
89,1,459,259,40,104,0.6357421875,-1,-1,-1
90,1,461,261,39,101,0.6357421875,-1,-1,-1
91,1,464,259,37,100,0.662109375,-1,-1,-1
92,1,466,263,36,91,0.71728515625,-1,-1,-1
93,1,471,263,32,87,0.67529296875,-1,-1,-1
94,1,474,262,30,84,0.59423828125,-1,-1,-1
101,1,481,255,33,96,0.5791015625,-1,-1,-1
102,1,481,255,33,98,0.6513671875,-1,-1,-1
103,1,482,256,34,99,0.76171875,-1,-1,-1
104,1,484,256,33,98,0.7958984375,-1,-1,-1
105,1,484,256,34,98,0.798828125,-1,-1,-1
106,1,485,254,33,97,0.810546875,-1,-1,-1
107,1,486,252,33,95,0.81396484375,-1,-1,-1
108,1,486,251,33,94,0.81201171875,-1,-1,-1
109,1,486,250,33,93,0.80224609375,-1,-1,-1
110,1,486,249,33,93,0.81494140625,-1,-1,-1
111,1,486,249,33,93,0.810546875,-1,-1,-1
112,1,487,249,32,92,0.8076171875,-1,-1,-1
113,1,487,249,33,92,0.81103515625,-1,-1,-1
114,1,488,249,32,91,0.8154296875,-1,-1,-1
115,1,489,249,32,91,0.80615234375,-1,-1,-1
116,1,489,249,32,91,0.7744140625,-1,-1,-1
117,1,490,249,31,89,0.77294921875,-1,-1,-1
118,1,490,248,32,88,0.80322265625,-1,-1,-1
119,1,491,248,31,87,0.80517578125,-1,-1,-1
120,1,492,247,31,87,0.80810546875,-1,-1,-1
121,1,492,247,32,88,0.8212890625,-1,-1,-1
122,1,492,247,32,88,0.80419921875,-1,-1,-1
123,1,493,246,31,88,0.76416015625,-1,-1,-1
124,1,493,245,31,87,0.79052734375,-1,-1,-1
125,1,493,244,31,87,0.82861328125,-1,-1,-1
126,1,493,243,31,86,0.8447265625,-1,-1,-1
127,1,493,243,31,87,0.83056640625,-1,-1,-1
128,1,494,243,30,86,0.81640625,-1,-1,-1
129,1,495,243,29,86,0.8251953125,-1,-1,-1
130,1,495,243,29,85,0.4169921875,-1,-1,-1
131,1,495,243,30,85,0.44873046875,-1,-1,-1
132,1,495,243,30,85,0.439453125,-1,-1,-1
133,2,393,195,11,23,0.42333984375,-1,-1,-1
133,1,495,243,30,85,0.84521484375,-1,-1,-1
134,1,495,244,30,85,0.8388671875,-1,-1,-1
135,1,496,243,29,84,0.84033203125,-1,-1,-1
136,1,496,243,29,84,0.83447265625,-1,-1,-1
137,1,495,243,29,85,0.826171875,-1,-1,-1
138,1,496,242,28,84,0.44140625,-1,-1,-1
139,1,496,241,28,84,0.81591796875,-1,-1,-1
140,1,496,239,28,83,0.431396484375,-1,-1,-1
141,1,496,237,28,82,0.77734375,-1,-1,-1
142,1,496,234,28,80,0.7744140625,-1,-1,-1
143,1,496,231,28,78,0.8349609375,-1,-1,-1
144,1,496,230,28,77,0.8310546875,-1,-1,-1
145,1,496,228,28,76,0.8525390625,-1,-1,-1
146,1,496,227,28,75,0.84228515625,-1,-1,-1
147,1,496,227,28,76,0.84716796875,-1,-1,-1
148,1,496,226,28,75,0.8388671875,-1,-1,-1
149,1,497,226,27,75,0.826171875,-1,-1,-1
150,1,497,225,27,75,0.8134765625,-1,-1,-1
151,1,497,226,27,76,0.80126953125,-1,-1,-1
152,1,498,225,26,75,0.7958984375,-1,-1,-1
153,1,497,225,27,75,0.798828125,-1,-1,-1
154,1,497,225,27,75,0.80419921875,-1,-1,-1
155,1,497,225,27,76,0.8125,-1,-1,-1
156,1,497,225,27,76,0.81005859375,-1,-1,-1
157,1,498,225,27,77,0.818359375,-1,-1,-1
158,1,498,223,28,77,0.8447265625,-1,-1,-1
159,1,499,222,27,77,0.8408203125,-1,-1,-1
160,1,499,222,27,77,0.8466796875,-1,-1,-1
161,1,499,221,28,76,0.84326171875,-1,-1,-1
162,1,499,221,28,77,0.8330078125,-1,-1,-1
163,1,499,220,27,76,0.81689453125,-1,-1,-1
164,1,498,220,28,76,0.8232421875,-1,-1,-1
165,1,498,221,28,77,0.82275390625,-1,-1,-1
166,1,498,221,28,77,0.81640625,-1,-1,-1
167,1,498,221,28,77,0.8017578125,-1,-1,-1
168,1,497,221,29,77,0.7900390625,-1,-1,-1
169,1,497,220,28,76,0.78369140625,-1,-1,-1
170,1,497,220,28,75,0.77978515625,-1,-1,-1
171,1,497,220,28,75,0.7744140625,-1,-1,-1
172,1,497,220,27,75,0.78662109375,-1,-1,-1
173,1,496,220,28,75,0.7744140625,-1,-1,-1
174,1,496,220,28,75,0.80908203125,-1,-1,-1
175,1,495,219,28,74,0.78271484375,-1,-1,-1
176,1,495,217,27,73,0.759765625,-1,-1,-1
177,1,494,216,28,72,0.732421875,-1,-1,-1
178,1,494,214,27,70,0.720703125,-1,-1,-1
179,1,494,213,27,69,0.7177734375,-1,-1,-1
180,1,494,211,27,68,0.748046875,-1,-1,-1
181,1,493,211,27,70,0.8095703125,-1,-1,-1
182,1,492,210,27,70,0.814453125,-1,-1,-1
183,1,491,211,28,71,0.78369140625,-1,-1,-1
184,1,491,211,27,70,0.7861328125,-1,-1,-1
185,1,491,211,27,71,0.78662109375,-1,-1,-1
186,1,490,211,28,71,0.7880859375,-1,-1,-1
187,1,490,211,28,71,0.75341796875,-1,-1,-1
188,1,490,212,28,71,0.72412109375,-1,-1,-1
189,1,490,213,27,71,0.73486328125,-1,-1,-1
190,1,489,213,28,71,0.7265625,-1,-1,-1
191,1,489,213,28,72,0.74365234375,-1,-1,-1
192,1,489,213,27,72,0.7607421875,-1,-1,-1
193,1,488,212,28,72,0.787109375,-1,-1,-1
194,1,488,211,28,71,0.80322265625,-1,-1,-1
195,1,488,209,28,71,0.8203125,-1,-1,-1
196,1,488,208,27,71,0.76708984375,-1,-1,-1
197,1,487,207,28,70,0.724609375,-1,-1,-1
198,1,486,207,28,70,0.7099609375,-1,-1,-1
199,1,485,206,29,69,0.70703125,-1,-1,-1
200,1,484,203,29,68,0.7529296875,-1,-1,-1
201,1,484,202,29,68,0.75390625,-1,-1,-1
202,1,483,201,29,67,0.7724609375,-1,-1,-1
203,1,483,200,29,66,0.401123046875,-1,-1,-1
204,1,483,202,29,67,0.71044921875,-1,-1,-1
205,1,481,202,30,66,0.6982421875,-1,-1,-1
206,1,480,202,30,66,0.421142578125,-1,-1,-1
207,1,478,202,31,66,0.42578125,-1,-1,-1
208,1,477,202,32,66,0.4130859375,-1,-1,-1
209,5,332,238,26,34,0.484619140625,-1,-1,-1
209,1,476,201,32,65,0.634765625,-1,-1,-1
210,5,332,238,26,34,0.442138671875,-1,-1,-1
210,1,477,201,32,65,0.483154296875,-1,-1,-1
211,5,331,238,28,34,0.48388671875,-1,-1,-1
211,1,476,200,33,64,0.603515625,-1,-1,-1
212,5,331,238,27,34,0.488525390625,-1,-1,-1
212,1,476,201,32,64,0.57275390625,-1,-1,-1
213,5,331,238,27,34,0.50634765625,-1,-1,-1
213,1,474,202,33,64,0.7236328125,-1,-1,-1
214,5,331,238,27,34,0.53857421875,-1,-1,-1
214,1,473,203,33,65,0.71923828125,-1,-1,-1
215,5,331,238,27,34,0.56396484375,-1,-1,-1
215,1,472,203,34,65,0.73828125,-1,-1,-1
216,5,331,238,27,34,0.52099609375,-1,-1,-1
216,1,474,203,33,65,0.54150390625,-1,-1,-1
217,5,331,238,27,34,0.599609375,-1,-1,-1
217,1,472,202,33,64,0.64013671875,-1,-1,-1
218,5,331,238,27,34,0.69287109375,-1,-1,-1
218,1,472,201,33,64,0.69580078125,-1,-1,-1
219,5,331,238,27,34,0.60693359375,-1,-1,-1
219,1,474,200,31,63,0.677734375,-1,-1,-1
220,5,331,238,27,34,0.57177734375,-1,-1,-1
220,1,474,200,31,63,0.6376953125,-1,-1,-1
221,5,331,238,26,34,0.6328125,-1,-1,-1
221,1,473,198,31,63,0.70751953125,-1,-1,-1
222,5,331,238,26,34,0.662109375,-1,-1,-1
222,1,473,197,31,62,0.7646484375,-1,-1,-1
223,6,1,368,36,228,0.4072265625,-1,-1,-1
223,5,332,237,26,32,0.68505859375,-1,-1,-1
223,1,472,196,31,61,0.765625,-1,-1,-1
224,6,2,370,41,234,0.414306640625,-1,-1,-1
224,5,332,237,26,32,0.62548828125,-1,-1,-1
224,1,472,196,31,62,0.6455078125,-1,-1,-1
225,6,3,372,49,241,0.416259765625,-1,-1,-1
225,5,332,237,26,32,0.6435546875,-1,-1,-1
225,1,472,195,30,61,0.658203125,-1,-1,-1
226,7,390,196,12,29,0.42138671875,-1,-1,-1
226,6,4,370,55,240,0.58154296875,-1,-1,-1
226,5,332,237,26,32,0.63916015625,-1,-1,-1
226,1,473,195,30,60,0.7109375,-1,-1,-1
227,7,390,197,12,30,0.4150390625,-1,-1,-1
227,6,4,372,63,242,0.564453125,-1,-1,-1
227,5,332,237,26,32,0.65234375,-1,-1,-1
227,1,473,195,29,60,0.89306640625,-1,-1,-1
228,7,389,196,13,28,0.40087890625,-1,-1,-1
228,6,7,372,69,240,0.568359375,-1,-1,-1
228,5,332,237,26,32,0.66015625,-1,-1,-1
228,1,473,195,29,60,0.892578125,-1,-1,-1
229,6,12,372,76,240,0.5830078125,-1,-1,-1
229,5,332,237,26,33,0.66650390625,-1,-1,-1
229,1,472,196,29,61,0.85546875,-1,-1,-1
230,6,18,371,89,238,0.638671875,-1,-1,-1
230,5,332,237,26,33,0.6416015625,-1,-1,-1
230,1,472,196,29,61,0.884765625,-1,-1,-1
231,6,20,370,102,236,0.63720703125,-1,-1,-1
231,5,333,237,25,33,0.65380859375,-1,-1,-1
231,1,472,196,29,61,0.89599609375,-1,-1,-1
232,6,20,368,114,233,0.62353515625,-1,-1,-1
232,5,333,238,25,34,0.63818359375,-1,-1,-1
232,1,472,196,29,61,0.890625,-1,-1,-1
233,6,20,366,124,228,0.63818359375,-1,-1,-1
233,5,333,237,24,33,0.720703125,-1,-1,-1
233,1,471,197,30,63,0.8994140625,-1,-1,-1
234,6,20,366,130,226,0.62890625,-1,-1,-1
234,5,333,237,24,32,0.72998046875,-1,-1,-1
234,1,471,196,29,62,0.89794921875,-1,-1,-1
235,6,22,366,134,226,0.61376953125,-1,-1,-1
235,5,333,237,24,33,0.63720703125,-1,-1,-1
235,1,471,194,29,61,0.8837890625,-1,-1,-1
236,6,23,366,138,225,0.56591796875,-1,-1,-1
236,5,333,237,25,33,0.71826171875,-1,-1,-1
236,1,471,194,29,62,0.90283203125,-1,-1,-1
237,6,32,365,134,222,0.57763671875,-1,-1,-1
237,5,333,237,25,33,0.7578125,-1,-1,-1
237,1,471,192,28,60,0.88427734375,-1,-1,-1
238,6,40,364,128,221,0.41357421875,-1,-1,-1
238,5,332,238,26,34,0.556640625,-1,-1,-1
238,1,471,191,28,60,0.7451171875,-1,-1,-1
239,6,52,363,119,220,0.467041015625,-1,-1,-1
239,5,332,238,26,34,0.76953125,-1,-1,-1
239,1,471,190,28,60,0.87646484375,-1,-1,-1
240,6,63,362,108,219,0.4814453125,-1,-1,-1
240,5,332,238,26,34,0.76416015625,-1,-1,-1
240,1,471,190,28,60,0.8916015625,-1,-1,-1
241,6,77,360,97,217,0.423583984375,-1,-1,-1
241,5,332,238,26,34,0.560546875,-1,-1,-1
241,1,471,189,27,60,0.74560546875,-1,-1,-1
242,6,91,359,85,216,0.454345703125,-1,-1,-1
242,5,332,238,26,34,0.5654296875,-1,-1,-1
242,1,471,189,27,60,0.654296875,-1,-1,-1
243,6,102,357,77,215,0.452880859375,-1,-1,-1
243,5,333,238,24,34,0.5859375,-1,-1,-1
243,1,470,189,27,60,0.63037109375,-1,-1,-1
244,9,390,197,14,28,0.430908203125,-1,-1,-1
244,6,110,357,74,214,0.49951171875,-1,-1,-1
244,5,333,238,24,33,0.5703125,-1,-1,-1
244,1,470,189,27,60,0.91455078125,-1,-1,-1
245,9,390,197,14,28,0.431396484375,-1,-1,-1
245,6,117,357,71,213,0.50439453125,-1,-1,-1
245,5,332,238,25,33,0.59375,-1,-1,-1
245,1,470,187,27,58,0.9140625,-1,-1,-1
246,9,389,197,15,28,0.404296875,-1,-1,-1
246,6,124,356,74,212,0.52099609375,-1,-1,-1
246,5,332,238,25,33,0.64306640625,-1,-1,-1
246,1,469,186,27,57,0.8154296875,-1,-1,-1
247,6,129,354,80,209,0.47509765625,-1,-1,-1
247,5,332,238,25,33,0.66650390625,-1,-1,-1
247,1,469,186,27,57,0.91357421875,-1,-1,-1
248,6,131,355,89,209,0.66064453125,-1,-1,-1
248,5,332,238,25,33,0.91552734375,-1,-1,-1
249,6,133,355,96,209,0.4794921875,-1,-1,-1
249,5,332,238,25,34,0.65478515625,-1,-1,-1
250,6,133,354,103,208,0.54931640625,-1,-1,-1
250,5,332,238,25,34,0.6591796875,-1,-1,-1
251,6,133,353,108,207,0.6533203125,-1,-1,-1
251,5,332,238,25,34,0.6787109375,-1,-1,-1
251,1,471,189,25,59,0.91455078125,-1,-1,-1
252,6,134,351,110,206,0.69189453125,-1,-1,-1
252,5,332,238,25,34,0.7119140625,-1,-1,-1
252,1,470,189,25,59,0.9033203125,-1,-1,-1
253,6,137,349,111,204,0.70068359375,-1,-1,-1
253,5,332,238,25,34,0.7197265625,-1,-1,-1
253,1,470,188,25,59,0.8623046875,-1,-1,-1
254,6,141,348,109,203,0.69775390625,-1,-1,-1
254,5,332,238,25,34,0.7060546875,-1,-1,-1
254,1,470,187,25,58,0.86962890625,-1,-1,-1
255,6,147,344,105,199,0.7119140625,-1,-1,-1
255,5,332,238,25,34,0.7373046875,-1,-1,-1
255,1,470,188,24,58,0.87060546875,-1,-1,-1
256,6,151,341,100,197,0.66455078125,-1,-1,-1
256,5,331,238,26,34,0.671875,-1,-1,-1
256,1,470,187,24,57,0.87548828125,-1,-1,-1
257,6,163,340,92,196,0.45751953125,-1,-1,-1
257,5,331,238,26,34,0.576171875,-1,-1,-1
257,1,469,187,24,57,0.68896484375,-1,-1,-1
258,6,175,340,82,195,0.47607421875,-1,-1,-1
258,5,331,238,26,34,0.572265625,-1,-1,-1
258,1,469,186,23,57,0.6982421875,-1,-1,-1
259,6,185,338,73,193,0.40283203125,-1,-1,-1
259,5,331,238,26,34,0.421630859375,-1,-1,-1
259,1,469,185,23,56,0.6650390625,-1,-1,-1
260,10,390,196,13,26,0.408203125,-1,-1,-1
260,6,193,336,68,191,0.44482421875,-1,-1,-1
260,5,331,238,27,34,0.66455078125,-1,-1,-1
260,1,470,184,22,55,0.896484375,-1,-1,-1
261,10,390,196,13,25,0.4013671875,-1,-1,-1
261,6,200,336,65,191,0.4853515625,-1,-1,-1
261,5,331,238,27,34,0.65087890625,-1,-1,-1
261,1,470,183,21,55,0.91748046875,-1,-1,-1
262,6,206,335,63,191,0.51611328125,-1,-1,-1
262,5,331,238,27,34,0.64697265625,-1,-1,-1
262,1,470,183,21,54,0.92333984375,-1,-1,-1
263,6,212,335,63,191,0.456787109375,-1,-1,-1
263,5,331,238,27,34,0.65869140625,-1,-1,-1
263,1,470,183,21,54,0.9267578125,-1,-1,-1
264,6,216,335,66,190,0.453369140625,-1,-1,-1
264,5,331,238,27,34,0.6640625,-1,-1,-1
264,1,470,183,21,54,0.92578125,-1,-1,-1
265,6,219,335,68,190,0.654296875,-1,-1,-1
265,5,331,238,27,34,0.9150390625,-1,-1,-1
266,6,221,335,73,189,0.66796875,-1,-1,-1
266,5,332,238,26,34,0.90234375,-1,-1,-1
